EqID,Equation,Framework,Domain,SourceDoc,SourceLine,Description,VerificationStatus,RelatedEqs,ExperimentalTest
LE353,over M∗= 1010 −1012 M⊙; Figure 16 indicates corre-,Literature,General,time_crystal_continuous.pdf,"Page 16, Line 155","gas contents and then using empirical relations from low z galaxies to model the galaxy properties such as size, SFR and H2 content. Figure 6 in Popping et al. (2015) indicates MH2/M∗≃0.3 and 1 at z =...",Theoretical,,Theoretical validation required
LE354,"MISM/(M∗+ MISM). Thus, at z = 1 there is reasonable",Literature,General,time_crystal_continuous.pdf,"Page 16, Line 157","SFR and H2 content. Figure 6 in Popping et al. (2015) indicates MH2/M∗≃0.3 and 1 at z = 1 and 3, averaged over M∗= 1010 −1012 M⊙; Figure 16 indicates corre- sponding values of 0.42 and 3.5 after conve...",Theoretical,,Theoretical validation required
LE355,"above the MS, obtaining Mgas/M∗= 2.05 ± 0.32 ×",Literature,General,time_crystal_continuous.pdf,"Page 17, Line 4","Evolution of ISM, SF, and Accretion at High-Redshift 17 Magdis et al. (2012a) also examined the variations above the MS, obtaining Mgas/M∗= 2.05 ± 0.32 × (sSFR/sSFRMS)0.87. This can be compared with",Theoretical,,Theoretical validation required
LE356,(sSFR/sSFRMS)0.32 at z = 2. Their work also uses the,Literature,General,time_crystal_continuous.pdf,"Page 17, Line 10","This can be compared with our relation in Table 3, Mgas/M∗ = 1.69 ± 0.1 × (sSFR/sSFRMS)0.32 at z = 2. Their work also uses the dust continuum to estimate masses. However, they also ﬁt the far-infrared...",Theoretical,,Theoretical validation required
LE357,at z = 2.8 to 3.6. For the detected objects they obtain a,Literature,General,time_crystal_continuous.pdf,"Page 17, Line 16",ﬁt the far-infrared SED to obtain a variable TD – which we have argued against on physical grounds (see Ap- pendix A). Schinnerer et al. (2016) observed a sample of 86 galaxies at 240 GHz with ALMA an...,Theoretical,,Theoretical validation required
LE358,median τdep = 0.68 Gyr. Presumably this value would be,Literature,General,time_crystal_continuous.pdf,"Page 17, Line 17",we have argued against on physical grounds (see Ap- pendix A). Schinnerer et al. (2016) observed a sample of 86 galaxies at 240 GHz with ALMA and detected 45 at z = 2.8 to 3.6. For the detected object...,Theoretical,,Theoretical validation required
LE359,for a sample of 575 galaxies at z = 0.3 to 3.,Literature,General,time_crystal_continuous.pdf,"Page 17, Line 42","since all are detected in the far-infrared with Herschel. We quantify the evolution of the ISM contents as a func- tion of redshift, M∗and sSFR (relative to the MS) by ﬁt- ting simple power-law expres...",Theoretical,,Theoretical validation required
LE360,z = 2 and M∗= 5 × 1010 M⊙.,Literature,General,time_crystal_continuous.pdf,"Page 17, Line 53","hence, the power-law ﬁts readily show the relative evolu- tion of the ISM and the eﬃciencies for SF, compared to the well-known evolution of the MS SFRs. The derived Equations are collected in Table 3...",Theoretical,,Theoretical validation required
LE361,above z =2. The speciﬁc accretion rates (normal-,Literature,General,time_crystal_continuous.pdf,"Page 17, Line 84","to the next in the MS galaxy populations. The derived net accretion rates (required to maintain the SF activity) are extreme, exceeding 50M⊙yr−1 above z =2. The speciﬁc accretion rates (normal- ized t...",Theoretical,,Theoretical validation required
LE362,and sSFR quite eﬀectively out to z = 3 using high qual-,Literature,General,time_crystal_continuous.pdf,"Page 17, Line 111","2011; Magdis et al. 2012b; Saintonge et al. 2013; Carilli & Walter 2013; Tacconi et al. 2013; Bolatto et al. 2015; Genzel et al. 2015), the sample of galaxies used here has the virtue that it maps the...",Theoretical,,Theoretical validation required
LE363,archive at http://irsa.ipac.caltech.edu/data/COSMOS/,Literature,General,time_crystal_continuous.pdf,"Page 18, Line 73","2013.1.00111.S, 2015.1.00137.S, 2013.1.00118.S, and 2013.1.00151.S. We plan to release the images used here via the IPAC/IRSA COSMOS archive at http://irsa.ipac.caltech.edu/data/COSMOS/ in 2017. ALMA ...",Theoretical,,Theoretical validation required
LE364,samples: 1) a sample of 30 local star forming galaxies; 2) 12 low-z Ultraluminous Infrared Galaxies (ULIRGs); and,Literature,QM,time_crystal_continuous.pdf,"Page 19, Line 53","Here, we very brieﬂy summarize the more thorough discussion in the Appendix in Scoville et al. (2016) which establishes the foundation for using the long wavelength dust continuum as a tracer of ISM m...",Theoretical,,Theoretical validation required
LE365,αCO(1−0) = 3 × 1020cm−2(Kkm s−1)−1 which is derived from correlation of the CO line luminosities and virial masses,Literature,General,time_crystal_continuous.pdf,"Page 19, Line 60",0). (We avoid using higher-J CO lines since only the 1-0 transition has been well-calibrated using large samples of Galactic GMCs with viral mass estimates; the higher CO lines have variable ﬂux ratio...,Theoretical,,Theoretical validation required
LE366,(α = 2 × 1020) (see Bolatto et al. 2013) since the latter requires the questionable assumptions: 1) that the cosmic,Literature,General,time_crystal_continuous.pdf,"Page 19, Line 62",of Galactic GMCs with viral mass estimates; the higher CO lines have variable ﬂux ratios with respect to the 1-0 line so they are unlikely to be as reliable in mass estimations.) In calibrating the CO...,Theoretical,,Theoretical validation required
LE367,"Figure A1 shows the ratio of speciﬁc luminosity at rest frame λ = 850µm to that of the CO (1-0) line, and one clearly",Literature,General,time_crystal_continuous.pdf,"Page 19, Line 67",rays which produce the ∼2 MeV gamma rays by interaction with the gas fully penetrate the GMCs and 2) that the cosmic ray density is constant with Galactic radius. Obviously if one adopts the latter va...,Theoretical,,Theoretical validation required
LE368,MISM =1.78 Sνobs[mJy] (1 + z)−4.8,Literature,General,time_crystal_continuous.pdf,"Page 19, Line 70","extensive discussion.) Figure A1 shows the ratio of speciﬁc luminosity at rest frame λ = 850µm to that of the CO (1-0) line, and one clearly sees a quite similar ratio of RJ dust continuum to CO lumin...",Theoretical,,Theoretical validation required
LE369,"In Equation A1, Γ is a correction for departures from strict ν2 of the RJ continuum, and α850 = 6.7 ± 1.7 ×",Literature,General,time_crystal_continuous.pdf,"Page 19, Line 83","Γ0 ΓRJ 1010M⊙. (A1) In Equation A1, Γ is a correction for departures from strict ν2 of the RJ continuum, and α850 = 6.7 ± 1.7 × 1019erg sec−1Hz−1M⊙ −1 is the derived calibration constant between 850µm...",Theoretical,,Theoretical validation required
LE370,"adopted a dust opacity spectral index β = 1.8, based on the determinations of the Planck observations in the Galaxy",Literature,General,time_crystal_continuous.pdf,"Page 19, Line 87","In Equation A1, Γ is a correction for departures from strict ν2 of the RJ continuum, and α850 = 6.7 ± 1.7 × 1019erg sec−1Hz−1M⊙ −1 is the derived calibration constant between 850µm luminosity and ISM ...",Theoretical,,Theoretical validation required
LE371,from the CO (1-0) luminosities using a single standard Galactic XCO = 3 × 1020 N(H2) cm−2 (K km s−1)−1.,Literature,Experimental,time_crystal_continuous.pdf,"Page 20, Line 8",low-z ULIRGs and z ∼2 SMGs. All galaxies were selected to have global measurements of CO (1-0) and Rayleigh-Jeans dust continuum ﬂuxes. The large range in apparent luminosities is enhanced by includin...,Theoretical,,Theoretical validation required
LE372,"MISM = 1010M⊙derived using the empirical calibration α = 6.7 × 1019 (Scoville et al. 2016), an emissivity power law index β = 1.8 and",Literature,General,time_crystal_continuous.pdf,"Page 20, Line 11",constant between the dust continuum ﬂux and the molecular masses derived from CO(1-0) emission. The molecular masses were estimated from the CO (1-0) luminosities using a single standard Galactic XCO ...,Theoretical,,Theoretical validation required
LE373,optimum strategy is to use Band 7 out to z ∼2 −3; above z = 3. Lower frequency ALMA bands are required to avoid large uncertainties,Literature,General,time_crystal_continuous.pdf,"Page 20, Line 13","Figure A2. The expected continuum ﬂuxes for the ALMA bands at 100, 145, 240 and 350 GHz and for SPIRE 350 and 500µm for MISM = 1010M⊙derived using the empirical calibration α = 6.7 × 1019 (Scoville et...",Theoretical,,Theoretical validation required
LE374,index of the submm dust emissivity (κν = 1.8) and adopted dust temperature (TD = 25 K) used for translating ﬂuxes,Literature,Thermo,time_crystal_continuous.pdf,"Page 20, Line 17",optimum strategy is to use Band 7 out to z ∼2 −3; above z = 3. Lower frequency ALMA bands are required to avoid large uncertainties in the RJ correction. B. DUST EMISSION SPECTRAL INDEX AND DUST TEMPE...,Theoretical,,Theoretical validation required
LE375,We now pose an analogous question: can the trans-,Literature,Math,time_crystal_spin_systems.pdf,"Page 1, Line 49","is brought below the Curie point. The breaking of spatial symmetry leads to the formation of crystals, where the continuous translation symmetry of space is replaced by a discrete one. We now pose an ...",Theoretical,,Vibrational spectroscopy in crystals
LE376,H1 = g(1 - ε) σi,Literature,General,time_crystal_spin_systems.pdf,"Page 1, Line 63",(100 Floquet periods) H1 H2 H3 H1 = g(1 - ε) σi y H2 = Jij σi,Theoretical,,Theoretical validation required
LE377,H2 = Jij σi,Literature,General,time_crystal_spin_systems.pdf,"Page 1, Line 65",H2 H3 H1 = g(1 - ε) σi y H2 = Jij σi x σj x,Theoretical,,Theoretical validation required
LE378,H3 = Di σi,Literature,General,time_crystal_spin_systems.pdf,"Page 1, Line 68",y H2 = Jij σi x σj x H3 = Di σi x H1,Theoretical,,Theoretical validation required
LE379,tonians are applied sequentially in time: a global spin ﬂip of,Literature,Math,time_crystal_spin_systems.pdf,"Page 1, Line 80","Global rotation Interactions Disorder FIG. 1: Floquet evolution of a spin chain. Three Hamil- tonians are applied sequentially in time: a global spin ﬂip of nearly π (H1), long-range Ising interaction...",Theoretical,,Theoretical validation required
LE380,arXiv:1609.08684v1  [quant-ph]  27 Sep 2016,Literature,QM,time_crystal_spin_systems.pdf,"Page 1, Line 108","of a periodic Floquet-MBL Hamiltonian. We experimen- tally implement a quantum many-body Hamiltonian with long-range Ising interactions and disordered local eﬀec- tive ﬁelds, using optical control tec...",Theoretical,,Theoretical validation required
LE381,W t3 = π,Literature,General,time_crystal_spin_systems.pdf,"Page 2, Line 103","0.0 0.5 1.0 (a) W t3 = π ε = 0.03, 2πJ0 t2 /(W t3)=0.07 (b)",Theoretical,,Theoretical validation required
LE382,"ε = 0.03, 2πJ0 t2 /(W t3)=0.07",Literature,General,time_crystal_spin_systems.pdf,"Page 2, Line 104","0.5 1.0 (a) W t3 = π ε = 0.03, 2πJ0 t2 /(W t3)=0.07 (b) (c)",Theoretical,,Theoretical validation required
LE383,"ε = 0.11, 2πJ0 t2 /(W t3)=0.07",Literature,General,time_crystal_spin_systems.pdf,"Page 2, Line 109","(b) (c) (d) (e) ε = 0.11, 2πJ0 t2 /(W t3)=0.07 Ion # 1 Ion # 2",Theoretical,,Theoretical validation required
LE384,"ε = 0.03,",Literature,General,time_crystal_spin_systems.pdf,"Page 2, Line 230","- 0.5 0.0 0.5 1.0 ε = 0.03, W t3 = 0 ε = 0.03,",Theoretical,,Theoretical validation required
LE385,W t3 = 0,Literature,General,time_crystal_spin_systems.pdf,"Page 2, Line 231","0.0 0.5 1.0 ε = 0.03, W t3 = 0 ε = 0.03, FFT spectrum",Theoretical,,Theoretical validation required
LE386,"ε = 0.03 from perfect π-pulses, with a clear splitting in the Fourier spectrum. (b) With both the H1 spin ﬂip and the disorder",Literature,Math,time_crystal_spin_systems.pdf,"Page 2, Line 252","FIG. 2: Spontaneous breaking of discrete time translation symmetry. Top panel: Time-evolved magnetizations of each spin ⟨σx i (t)⟩and their Fourier spectra, showing sub-harmonic response of the system...",Theoretical,,Theoretical validation required
LE387,"interaction term H2 (shown with the largest interaction phase J0t2 = 0.036 rad), the spins lock to the sub-harmonic frequency",Literature,QM,time_crystal_spin_systems.pdf,"Page 2, Line 254","i (t)⟩and their Fourier spectra, showing sub-harmonic response of the system to the Floquet Hamiltonian. (a) When only the H1 spin ﬂip is applied, the spins oscillate with a sub-harmonic response that...",Theoretical,,Theoretical validation required
LE388,"H1. (d) When the perturbation is too strong (ε = 0.11), we cross the boundary from the discrete time crystal into a symmetry",Literature,Math,time_crystal_spin_systems.pdf,"Page 2, Line 256","ε = 0.03 from perfect π-pulses, with a clear splitting in the Fourier spectrum. (b) With both the H1 spin ﬂip and the disorder H3, the spins precess with various Larmor rates in the presence of diﬀere...",Theoretical,,Vibrational spectroscopy in crystals
LE389,"tween three key ingredients: strong drive, interactions,",Literature,General,time_crystal_spin_systems.pdf,"Page 2, Line 264","ing the evolution through many Floquet periods, we mea- sure the temporal correlations of the spin magnetization dynamics. A DTC requires the ability to control the interplay be- tween three key ingre...",Theoretical,,Theoretical validation required
LE390,sive pieces with overall period T = t1 + t2 + t3 (see Fig.,Literature,QM,time_crystal_spin_systems.pdf,"Page 2, Line 267","A DTC requires the ability to control the interplay be- tween three key ingredients: strong drive, interactions, and disorder. These are reﬂected in the applied Floquet Hamiltonian H, consisting of th...",Theoretical,,Theoretical validation required
LE391,1) (ℏ= 1):,Literature,QM,time_crystal_spin_systems.pdf,"Page 2, Line 268","tween three key ingredients: strong drive, interactions, and disorder. These are reﬂected in the applied Floquet Hamiltonian H, consisting of the following three succes- sive pieces with overall perio...",Theoretical,,Theoretical validation required
LE392,H1 = g(1 −ε) P,Literature,General,time_crystal_spin_systems.pdf,"Page 2, Line 277","    H1 = g(1 −ε) P i σy i ,",Theoretical,,Theoretical validation required
LE393,H2 = P,Literature,General,time_crystal_spin_systems.pdf,"Page 2, Line 281","H1 = g(1 −ε) P i σy i , time t1 H2 = P i Jijσx i σx",Theoretical,,Theoretical validation required
LE394,H3 = P,Literature,General,time_crystal_spin_systems.pdf,"Page 2, Line 286","i Jijσx i σx j , time t2 H3 = P i Diσx i",Theoretical,,Theoretical validation required
LE395,"i (γ = x, y, z) is the Pauli matrix acting on the",Literature,General,time_crystal_spin_systems.pdf,"Page 2, Line 292","i time t3. (1) Here, σγ i (γ = x, y, z) is the Pauli matrix acting on the ith spin, g is the Rabi frequency with small perturbation ε, Jij is the coupling strength between spins i and j, and",Theoretical,,Theoretical validation required
LE396,"the 2S1/2 |F = 0, mF = 0⟩and |F = 1, mF = 0⟩hyperﬁne",Literature,QM,time_crystal_spin_systems.pdf,"Page 2, Line 299","Di is a site-dependent disordered potential sampled from a uniform random distribution with Di ∈[0, W]. To implement the Floquet Hamiltonian, each of the eﬀective spin-1/2 particles in the chain is en...",Theoretical,,Theoretical validation required
LE397,U(T) = e−iH3t3e−iH2t2e−iH1t1.,Literature,QM,time_crystal_spin_systems.pdf,"Page 3, Line 7","i , along any direction with a detection ﬁdelity > 98% per spin. The unitary time evolution under a single Floquet pe- riod is U(T) = e−iH3t3e−iH2t2e−iH1t1. (2) The ﬁrst evolution operator e−iH1t1 nom...",Theoretical,,Theoretical validation required
LE398,"angle 2gt1 = π, but also includes a controlled perturba-",Literature,QM,time_crystal_spin_systems.pdf,"Page 3, Line 11","U(T) = e−iH3t3e−iH2t2e−iH1t1. (2) The ﬁrst evolution operator e−iH1t1 nominally ﬂips all the spins around the y-axis of the Bloch sphere by an angle 2gt1 = π, but also includes a controlled perturba- ...",Theoretical,,Theoretical validation required
LE399,law exponent α = 1.51. The duration of the interaction,Literature,QM,time_crystal_spin_systems.pdf,"Page 3, Line 25","cision < 0.5%. The second evolution operator e−iH2t2 applies the spin-spin Ising interaction, where the maxi- mum nearest-neighbor coupling J0 ranges from 2π(0.04 kHz) to 2π(0.25 kHz) and decays with ...",Theoretical,,Theoretical validation required
LE400,"ance of the disorder is set by Wt3 = π. In this regime,",Literature,QM,time_crystal_spin_systems.pdf,"Page 3, Line 29","law exponent α = 1.51. The duration of the interaction term is set so that J0t2 < 0.04 rad of phase accumulation. The third evolution operator e−iH3t3 provides disorder to localize the system, and is ...",Theoretical,,Theoretical validation required
LE401,|ψ0⟩= |↓⟩x =,Literature,General,time_crystal_spin_systems.pdf,"Page 3, Line 33","ance of the disorder is set by Wt3 = π. In this regime, MBL in the thermodynamic limit is expected to persist even in the presence of long-range interactions26–28. To observe the DTC, we initialize th...",Theoretical,,Theoretical validation required
LE402,i (t)⟩= ⟨ψ0| σx,Literature,General,time_crystal_spin_systems.pdf,"Page 3, Line 43","the above Floquet unitary Eq.(2), we measure the mag- netization of each spin along x, which gives the time- correlation function ⟨σx i (t)⟩= ⟨ψ0| σx i (t)σx i (0) |ψ0⟩.",Theoretical,,Theoretical validation required
LE403,to N = 100 Floquet periods. A single Floquet period,Literature,General,time_crystal_spin_systems.pdf,"Page 3, Line 49","i (0) |ψ0⟩. (3) Figure 2 depicts the measured spin magnetization dy- namics, both in the time and the frequency domain, up to N = 100 Floquet periods. A single Floquet period T is set to a value betwe...",Theoretical,,Theoretical validation required
LE404,a superposition of two cat states: |↓↓· · · ↓⟩x =,Literature,QM,time_crystal_spin_systems.pdf,"Page 4, Line 56","entanglement that underly the DTC phase. Indeed, the eigenstates of the entire Floquet unitary are expected to resemble GHZ or spin-“Schr¨odinger Cat” states8,18. The initial product state in the expe...",Theoretical,,Theoretical validation required
LE405,"crystals: A no-go theorem. Phys. Rev. Lett. 111, 070402",Literature,QM,time_crystal_spin_systems.pdf,"Page 4, Line 111","(2013). [4] Bruno, P. Comment on “quantum time crystals”. Phys. Rev. Lett. 110, 118901 (2013). [5] Bruno, P. Impossibility of spontaneously rotating time crystals: A no-go theorem. Phys. Rev. Lett. 11...",Theoretical,,Vibrational spectroscopy in crystals
LE406,U1(ε) = e−iH1t1 = e−i π,Literature,General,time_crystal_spin_systems.pdf,"Page 5, Line 110","coherence to only about 30 π-pulses (80% contrast). To mitigate these imperfections, we employ a BB1 dy- namical decoupling pulse sequence for the drive unitary U1 (written for each spin i): U1(ε) = e...",Theoretical,,Theoretical validation required
LE407,pulse along an angle θ = arccos( −π,Literature,Math,time_crystal_spin_systems.pdf,"Page 5, Line 129","rotation e−i π 2 (1−ε)σy i , three additional rotations are applied: a π- pulse along an angle θ = arccos( −π 4π ), a 2π-pulse along 3θ, and another π-pulse along θ, where the axes of these",Theoretical,,Theoretical validation required
LE408,"Ji,j = Ω2ωR",Literature,QM,time_crystal_spin_systems.pdf,"Page 6, Line 8","tuned from the spin transition frequency by an amount µ, comparable to the transverse motional mode frequencies. In the Lamb-Dicke regime, this results in the Ising-type Hamiltonian in Eq. (1)23,24 wi...",Theoretical,,Theoretical validation required
LE409,"where Ωis the global Rabi frequency, ωR = ℏ∆k2/(2M)",Literature,General,time_crystal_spin_systems.pdf,"Page 6, Line 16","bi,mbj,m µ2 −ω2m , (4) where Ωis the global Rabi frequency, ωR = ℏ∆k2/(2M) is the recoil frequency, bi,m is the normal-mode matrix, and ωm are the transverse mode frequencies. The cou-",Theoretical,,Theoretical validation required
LE410,U3 = e−iH3t3 = ei π,Literature,QM,time_crystal_spin_systems.pdf,"Page 6, Line 34","i operator, we apply additional π/2 rotations. Hence the third term in the Floquet evolution U3 (written for each spin i) is also a composite sequence: U3 = e−iH3t3 = ei π 4 σy i e−iDiσz",Theoretical,,Theoretical validation required
LE411,i = e−iDiσx,Literature,General,time_crystal_spin_systems.pdf,"Page 6, Line 39",4 σy i e−iDiσz i t3e−i π 4 σy i = e−iDiσx i t3. METHODS,Theoretical,,Theoretical validation required
LE412,i=1 Diσz,Literature,QM,time_crystal_spin_systems.pdf,"Page 6, Line 70","To compensate for the residual oﬀ-resonant carrier drive, we apply a small amplitude transverse ﬁeld (“Compensation” in Fig. 5) for 2 µs. For the H3 disorder Hamiltonian, we apply PN i=1 Diσz i (“Stro...",Theoretical,,Theoretical validation required
LE413,This damping can be due to two possible sources: one,Literature,General,time_crystal_spin_systems.pdf,"Page 7, Line 35","ions. Although the numerics is qualitatively in agreement with the experimental data, nevertheless we observe a decay in the magnetization that cannot be explained by our numerical unitary simulations...",Theoretical,,Theoretical validation required
LE414,"states |F = 1, mF = ±1⟩, resulting in a decay in the co-",Literature,General,time_crystal_spin_systems.pdf,"Page 7, Line 43","ual eﬀect can behave like residual σx i and σy i terms, or coupling between the clock spin states and the Zeeman states |F = 1, mF = ±1⟩, resulting in a decay in the co- herent oscillations. This eﬀec...",Theoretical,,Theoretical validation required
LE415,"action strengths J0t2/(Wt3) = (0.72, 0.48, 0.24, 0.12) re-",Literature,General,time_crystal_spin_systems.pdf,"Page 7, Line 53","this eﬀect into account in the theory, we perform a least squares ﬁt of the amplitude of the four theory curves to the experimental data. With this procedure we obtain the scaling factors (0.56, 0.53,...",Theoretical,,Theoretical validation required
LE416,F(ε) = A,Literature,General,time_crystal_spin_systems.pdf,"Page 7, Line 62","a lineshape in order to extract the cross-over transition boundary εp in Fig. 3(b). We use the following phe- nomenologial lineshape, a Lorentzian of the log10(ϵ) F(ε) = A 1 1 +",Theoretical,,Theoretical validation required
LE417,2πJ0 t2 /(W t3)=0.024,Literature,General,time_crystal_spin_systems.pdf,"Page 8, Line 109","Frequency (1/T) Frequency (1/T) Time (T) Time (T) 2πJ0 t2 /(W t3)=0.024 2πJ0 t2 /(W t3)=0.07 ε = 0.035, 2πJ0 t2 /(W t3)=0.012",Theoretical,,Theoretical validation required
LE418,2πJ0 t2 /(W t3)=0.07,Literature,General,time_crystal_spin_systems.pdf,"Page 8, Line 110","Frequency (1/T) Time (T) Time (T) 2πJ0 t2 /(W t3)=0.024 2πJ0 t2 /(W t3)=0.07 ε = 0.035, 2πJ0 t2 /(W t3)=0.012 (a)",Theoretical,,Theoretical validation required
LE419,"ε = 0.035, 2πJ0 t2 /(W t3)=0.012",Literature,General,time_crystal_spin_systems.pdf,"Page 8, Line 111","Time (T) Time (T) 2πJ0 t2 /(W t3)=0.024 2πJ0 t2 /(W t3)=0.07 ε = 0.035, 2πJ0 t2 /(W t3)=0.012 (a) (b)",Theoretical,,Theoretical validation required
LE420,"ε = 0.035,",Literature,General,time_crystal_spin_systems.pdf,"Page 8, Line 117","(b) (c) Frequency (1/T) Time (T) ε = 0.035, ε = 0.035, FIG. 6:",Theoretical,,Theoretical validation required
LE421,"ε = 0.035,  2J0 t2 = 0.036, W t3=0",Literature,General,time_crystal_spin_systems.pdf,"Page 9, Line 92","Experiment Exact numerics Experiment Exact numerics ε = 0.035, 2J0 t2 = 0.036, W t3=0 ε = 0.035, 2J0 t2 = 0.036, W t3=0 ε = 0.035, 2J0 t2 = 0.036, W t3=π",Theoretical,,Theoretical validation required
LE422,"ε = 0.035,  2J0 t2 = 0.036, W t3=π",Literature,General,time_crystal_spin_systems.pdf,"Page 9, Line 94","Experiment Exact numerics ε = 0.035, 2J0 t2 = 0.036, W t3=0 ε = 0.035, 2J0 t2 = 0.036, W t3=0 ε = 0.035, 2J0 t2 = 0.036, W t3=π ε = 0.035, 2J0 t2 = 0.036, W t3=π Ion 1",Theoretical,,Theoretical validation required
LE423,under H for 2πJ0t2/(Wt3) = 0.072. Left: An example random numerical dataset (points) and ﬁt to Methods Eq. 5 (dashed,Literature,General,time_crystal_spin_systems.pdf,"Page 9, Line 152",Fit Center (εp) PDF FIG. 8: A random sampling from numerical evolutions. Averages of 10 disorder instances from numerical evolution under H for 2πJ0t2/(Wt3) = 0.072. Left: An example random numerical ...,Theoretical,,Theoretical validation required
LE424,agreement with Gaussian statistics. For this value of J0 the mean ¯εp = 0.046 and the standard deviation σεp = 0.006.,Literature,General,time_crystal_spin_systems.pdf,"Page 9, Line 155",A random sampling from numerical evolutions. Averages of 10 disorder instances from numerical evolution under H for 2πJ0t2/(Wt3) = 0.072. Left: An example random numerical dataset (points) and ﬁt to M...,Theoretical,,Theoretical validation required
LE425,arXiv:0901.0001v1  [quant-ph]  30 Dec 2008,Literature,QM,zpe_casimir_cavities.pdf,"Page 1, Line 1",arXiv:0901.0001v1 [quant-ph] 30 Dec 2008 Controlled-NOT logic with nonresonant Josephson phase qubits Andrei Galiautdinov∗,Theoretical,,Theoretical validation required
LE426,"PACS numbers: 03.67.Lx, 03.65.Fd, 85.25.-j",Literature,QM,zpe_casimir_cavities.pdf,"Page 1, Line 10",We establish theoretical bounds on qubit detuning for high ﬁdelity controlled-NOT logic gate implementations with weakly coupled Josephson phase qubits. It is found that the value of qubit detuning du...,Theoretical,,Theoretical validation required
LE427,Xk = i,Literature,Math,zpe_casimir_cavities.pdf,"Page 2, Line 6","II. NOTATION In what follows, we will use the notation that is con- venient for Lie algebraic manipulations, Xk = i 2σx k, Yk = i",Theoretical,,Theoretical validation required
LE428,"k, Yk = i",Literature,Math,zpe_casimir_cavities.pdf,"Page 2, Line 8","In what follows, we will use the notation that is con- venient for Lie algebraic manipulations, Xk = i 2σx k, Yk = i 2σy k, Zk = i",Theoretical,,Theoretical validation required
LE429,"k, Zk = i",Literature,General,zpe_casimir_cavities.pdf,"Page 2, Line 10","Xk = i 2σx k, Yk = i 2σy k, Zk = i 2σz k,",Theoretical,,Theoretical validation required
LE430,"(k = 1, 2),",Literature,General,zpe_casimir_cavities.pdf,"Page 2, Line 13","2σy k, Zk = i 2σz k, (k = 1, 2), XX = i 2σx",Theoretical,,Theoretical validation required
LE431,XX = i,Literature,General,zpe_casimir_cavities.pdf,"Page 2, Line 14","k, Zk = i 2σz k, (k = 1, 2), XX = i 2σx 2σx",Theoretical,,Theoretical validation required
LE432,"1, Y Y = i",Literature,General,zpe_casimir_cavities.pdf,"Page 2, Line 17","(k = 1, 2), XX = i 2σx 2σx 1, Y Y = i 2σy 2σy",Theoretical,,Theoretical validation required
LE433,"1, ZZ = i",Literature,General,zpe_casimir_cavities.pdf,"Page 2, Line 20","2σx 1, Y Y = i 2σy 2σy 1, ZZ = i 2σz 2σz",Theoretical,,Theoretical validation required
LE434,XY = i,Literature,General,zpe_casimir_cavities.pdf,"Page 2, Line 24","1, ZZ = i 2σz 2σz 1, XY = i 2σx 2σy",Theoretical,,Theoretical validation required
LE435,"1, Y X = i",Literature,General,zpe_casimir_cavities.pdf,"Page 2, Line 27","1, XY = i 2σx 2σy 1, Y X = i 2σy 2σx",Theoretical,,Theoretical validation required
LE436,"Notice, that [XX, Y Y ] = [XY, Y X] = 0, and ZZ com-",Literature,QM,zpe_casimir_cavities.pdf,"Page 2, Line 32","2σy 2σx 1. (1) Notice, that [XX, Y Y ] = [XY, Y X] = 0, and ZZ com- mutes with each of the XX, Y Y , XY , Y X operators. Why is this notation convenient?",Theoretical,,Theoretical validation required
LE437,XX −→e−θZ1XXeθZ1 = XX cos θ + XY sin θ.,Literature,QM,zpe_casimir_cavities.pdf,"Page 2, Line 38",Why is this notation convenient? Consider the following transformation (called “going to a rotated frame”) on the Lie algebra su(4) of the two- qubit system: XX −→e−θZ1XXeθZ1 = XX cos θ + XY sin θ. (2...,Theoretical,,Theoretical validation required
LE438,z/2 = (σx,Literature,General,zpe_casimir_cavities.pdf,"Page 2, Line 60",e−iθσ1 z/2(σx 2 σx 1)eiθσ1 z/2 = (σx 2σx 1 ) cos θ + (σx,Theoretical,,Theoretical validation required
LE439,iH(t) = −ωZ1 −(ω + δ)Z2,Literature,QM,zpe_casimir_cavities.pdf,"Page 2, Line 71","THE HAMILTONIAN When restricted to the computational subspace, the Hamiltonian for two coupled Josephson phase qubits, one of which is driven by a resonant rf pulse, is given by iH(t) = −ωZ1 −(ω + δ)Z...",Theoretical,,Theoretical validation required
LE440,"GHz, g ≈10 MHz. For capacitive coupling, ˜g = 0; for",Literature,QM,zpe_casimir_cavities.pdf,"Page 2, Line 79","splitting of the ﬁrst qubit, |δ| ≪ω is the detuning, and Ω1 is the corresponding Rabi frequency. Here we assume that g ≃Ω1, which diﬀers from the condition g ≪Ω1 ≪ ω adopted in Ref. [10]. For realisti...",Theoretical,,Theoretical validation required
LE441,"iHRWA = −δZ2 + Ω1X1 + iH + ˜gZZ,",Literature,QM,zpe_casimir_cavities.pdf,"Page 2, Line 95","−ω(Z1 + Z2), after averaging over fast oscillations, the system Hamiltonian is time-independent, iHRWA = −δZ2 + Ω1X1 + iH + ˜gZZ, (4) with",Theoretical,,Theoretical validation required
LE442,iH = g(XX + Y Y ) = ig,Literature,General,zpe_casimir_cavities.pdf,"Page 2, Line 98","is time-independent, iHRWA = −δZ2 + Ω1X1 + iH + ˜gZZ, (4) with iH = g(XX + Y Y ) = ig  ",Theoretical,,Theoretical validation required
