EqID,Equation,Framework,Domain,SourceDoc,SourceLine,Description,VerificationStatus,RelatedEqs,ExperimentalTest
LE245,URL: https://pmc.ncbi.nlm.nih.gov/articles/PMC10490657/,Literature,GR,Scalar_Field_Experimental_Searches_2015-2025.md,549,"Citation: ""Advances in Portable Atom Interferometry-Based Gravity Sensing"" PMC Article (2023) PMC: 10490657 URL: https://pmc.ncbi.nlm.nih.gov/articles/PMC10490657/ Development: Portable systems for fi...",Theoretical,,Theoretical validation required
LE246,DOI: 10.1103/PhysRevD.111.082003,Literature,GR,Scalar_Field_Experimental_Searches_2015-2025.md,561,"Citation: ""Characterizing atmospheric gravity gradient noise for vertical atom interferometers"" Physical Review D 111, 082003 (2025) DOI: 10.1103/PhysRevD.111.082003 URL: https://journals.aps.org/prd/...",Theoretical,,Theoretical validation required
LE247,URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.111.082003,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,562,"atom interferometers"" Physical Review D 111, 082003 (2025) DOI: 10.1103/PhysRevD.111.082003 URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.111.082003 Purpose: Noise characterization for i...",Theoretical,,Theoretical validation required
LE248,DOI: 10.1116/5.0222082,Literature,QM,Scalar_Field_Experimental_Searches_2015-2025.md,575,"----------------------------------------------------------------------------- Citation: ""Dynamical Casimir effect with screened scalar fields"" AVS Quantum Science 6, 045001 (2024) DOI: 10.1116/5.02220...",Theoretical,,Casimir force measurement with fractal geometries
LE249,URL: https://pubs.aip.org/avs/aqs/article/6/4/045001/3316747,Literature,QM,Scalar_Field_Experimental_Searches_2015-2025.md,576,"Citation: ""Dynamical Casimir effect with screened scalar fields"" AVS Quantum Science 6, 045001 (2024) DOI: 10.1116/5.0222082 URL: https://pubs.aip.org/avs/aqs/article/6/4/045001/3316747 Type: Chameleo...",Theoretical,,Casimir force measurement with fractal geometries
LE250,"Citation: ""Aether Coupling Effects on Casimir Energy for Self-Interacting",Literature,Experimental,Scalar_Field_Experimental_Searches_2015-2025.md,592,----------------------------------------------------------------------------- 6.2 AETHER COUPLING AND CASIMIR ENERGY ----------------------------------------------------------------------------- Citat...,Theoretical,,Casimir force measurement with fractal geometries
LE251,URL: https://arxiv.org/html/2408.01925,Literature,EM,Scalar_Field_Experimental_Searches_2015-2025.md,595,"Citation: ""Aether Coupling Effects on Casimir Energy for Self-Interacting Scalar Field within Extra Dimension"" (2024) arXiv: 2408.01925 URL: https://arxiv.org/html/2408.01925 Key Calculations: - Therm...",Theoretical,,Casimir force measurement with fractal geometries
LE252,"Citation: ""Measurement of Casimir-Polder interaction for slow atoms through",Literature,Experimental,Scalar_Field_Experimental_Searches_2015-2025.md,613,----------------------------------------------------------------------------- 6.3 CASIMIR-POLDER INTERACTION MEASUREMENTS ----------------------------------------------------------------------------- ...,Theoretical,,Casimir force measurement with fractal geometries
LE253,DOI: 10.1103/PhysRevResearch.7.013232,Literature,Experimental,Scalar_Field_Experimental_Searches_2015-2025.md,616,"Citation: ""Measurement of Casimir-Polder interaction for slow atoms through a material grating"" Physical Review Research 7, 013232 (2025) DOI: 10.1103/PhysRevResearch.7.013232 URL: https://journals.ap...",Theoretical,,Casimir force measurement with fractal geometries
LE254,URL: https://journals.aps.org/prresearch/abstract/10.1103/PhysRevResearch.7.013232,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,617,"a material grating"" Physical Review Research 7, 013232 (2025) DOI: 10.1103/PhysRevResearch.7.013232 URL: https://journals.aps.org/prresearch/abstract/10.1103/PhysRevResearch.7.013232 Experimental Meth...",Theoretical,,Theoretical validation required
LE255,"Citation: ""Casimir tests of scalar-tensor theories""",Literature,GR,Scalar_Field_Experimental_Searches_2015-2025.md,636,----------------------------------------------------------------------------- 6.4 CASIMIR TESTS OF SCALAR-TENSOR THEORIES ----------------------------------------------------------------------------- ...,Theoretical,,Casimir force measurement with fractal geometries
LE256,DOI: 10.1103/PhysRevD.107.084025,Literature,GR,Scalar_Field_Experimental_Searches_2015-2025.md,638,"----------------------------------------------------------------------------- Citation: ""Casimir tests of scalar-tensor theories"" Physical Review D 107, 084025 (2023) DOI: 10.1103/PhysRevD.107.084025 ...",Theoretical,,Casimir force measurement with fractal geometries
LE257,URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.107.084025,Literature,GR,Scalar_Field_Experimental_Searches_2015-2025.md,639,"Citation: ""Casimir tests of scalar-tensor theories"" Physical Review D 107, 084025 (2023) DOI: 10.1103/PhysRevD.107.084025 URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.107.084025 Key Res...",Theoretical,,Casimir force measurement with fractal geometries
LE258,Method: Casimir force experiments,Literature,Experimental,Scalar_Field_Experimental_Searches_2015-2025.md,646,- Future experiments will corroborate closing of parameter space - Simplest chameleon models at dark energy scale Method: Casimir force experiments ----------------------------------------------------...,Theoretical,,Casimir force measurement with fractal geometries
LE259,DOI: 10.1103/PhysRevD.76.124034,Literature,Experimental,Scalar_Field_Experimental_Searches_2015-2025.md,653,"----------------------------------------------------------------------------- Citation: ""Detecting chameleons through Casimir force measurements"" Physical Review D 76, 124034 (2007) DOI: 10.1103/PhysR...",Theoretical,,Casimir force measurement with fractal geometries
LE260,URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.76.124034,Literature,Experimental,Scalar_Field_Experimental_Searches_2015-2025.md,654,"Citation: ""Detecting chameleons through Casimir force measurements"" Physical Review D 76, 124034 (2007) DOI: 10.1103/PhysRevD.76.124034 URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.76.1...",Theoretical,,Casimir force measurement with fractal geometries
LE261,DOI: 10.1103/PhysRevLett.104.241101,Literature,EM,Scalar_Field_Experimental_Searches_2015-2025.md,668,"----------------------------------------------------------------------------- Citation: ""Tuning the Mass of Chameleon Fields in Casimir Force Experiments"" Physical Review Letters 104, 241101 (2010) DO...",Theoretical,,Casimir force measurement with fractal geometries
LE262,URL: https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.104.241101,Literature,EM,Scalar_Field_Experimental_Searches_2015-2025.md,669,"Citation: ""Tuning the Mass of Chameleon Fields in Casimir Force Experiments"" Physical Review Letters 104, 241101 (2010) DOI: 10.1103/PhysRevLett.104.241101 URL: https://journals.aps.org/prl/abstract/1...",Theoretical,,Casimir force measurement with fractal geometries
LE263,"Citation: ""Force sensor for chameleon and Casimir force experiments with",Literature,Experimental,Scalar_Field_Experimental_Searches_2015-2025.md,676,"- Casimir force sensitivity ----------------------------------------------------------------------------- Citation: ""Force sensor for chameleon and Casimir force experiments with parallel-plate config...",Theoretical,,Casimir force measurement with fractal geometries
LE264,DOI: 10.1103/PhysRevD.91.102002,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,680,"parallel-plate configuration"" Physical Review D 91, 102002 (2015) arXiv: 1505.01763 DOI: 10.1103/PhysRevD.91.102002 URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.91.102002 Experimental A...",Theoretical,,Theoretical validation required
LE265,URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.91.102002,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,681,"Physical Review D 91, 102002 (2015) arXiv: 1505.01763 DOI: 10.1103/PhysRevD.91.102002 URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.91.102002 Experimental Apparatus: - Parallel-plate con...",Theoretical,,Theoretical validation required
LE266,DOI: 10.1103/PhysRevD.99.104049,Literature,QM,Scalar_Field_Experimental_Searches_2015-2025.md,692,"----------------------------------------------------------------------------- Citation: ""Quantum chameleons"" Physical Review D 99, 104049 (2019) DOI: 10.1103/PhysRevD.99.104049 URL: https://journals.a...",Theoretical,,Theoretical validation required
LE267,URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.99.104049,Literature,QM,Scalar_Field_Experimental_Searches_2015-2025.md,693,"Citation: ""Quantum chameleons"" Physical Review D 99, 104049 (2019) DOI: 10.1103/PhysRevD.99.104049 URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.99.104049 Key Finding: - Initiated quantu...",Theoretical,,Theoretical validation required
LE268,"Citation: ""Testing Brans-Dicke Gravity with Screening by Scalar",Literature,QM,Scalar_Field_Experimental_Searches_2015-2025.md,712,"Additional References: ----------------------------------------------------------------------------- Citation: ""Testing Brans-Dicke Gravity with Screening by Scalar Gravitational Wave Memory"" (2020) a...",Theoretical,,Scalar field interferometry
LE269,URL: https://arxiv.org/abs/2006.15914,Literature,QM,Scalar_Field_Experimental_Searches_2015-2025.md,715,"Citation: ""Testing Brans-Dicke Gravity with Screening by Scalar Gravitational Wave Memory"" (2020) arXiv: 2006.15914 URL: https://arxiv.org/abs/2006.15914 Method: Scalar gravitational wave memory Targe...",Theoretical,,Scalar field interferometry
LE270,Target: Brans-Dicke gravity with screening,Literature,QM,Scalar_Field_Experimental_Searches_2015-2025.md,718,URL: https://arxiv.org/abs/2006.15914 Method: Scalar gravitational wave memory Target: Brans-Dicke gravity with screening ----------------------------------------------------------------------------- ...,Theoretical,,Scalar field interferometry
LE271,"Background beyond general relativity: A Case Study on Brans-Dicke Gravity""",Literature,QM,Scalar_Field_Experimental_Searches_2015-2025.md,722,"----------------------------------------------------------------------------- Citation: ""Forecast Analysis of Astrophysical Stochastic Gravitational Wave Background beyond general relativity: A Case S...",Theoretical,,Theoretical validation required
LE272,URL: https://arxiv.org/abs/2407.12328,Literature,GR,Scalar_Field_Experimental_Searches_2015-2025.md,725,"Background beyond general relativity: A Case Study on Brans-Dicke Gravity"" (2024) arXiv: 2407.12328 URL: https://arxiv.org/abs/2407.12328 Method: Stochastic GW background Target: Brans-Dicke gravity m...",Theoretical,,Theoretical validation required
LE273,Target: Brans-Dicke gravity modifications,Literature,GR,Scalar_Field_Experimental_Searches_2015-2025.md,728,URL: https://arxiv.org/abs/2407.12328 Method: Stochastic GW background Target: Brans-Dicke gravity modifications ================================================================================ 8. AXI...,Theoretical,,Theoretical validation required
LE274,URL: https://arxiv.org/html/2412.08733,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,738,"----------------------------------------------------------------------------- Citation: ""Status and Perspectives on Axion Searches"" (2024) arXiv: 2412.08733 URL: https://arxiv.org/html/2412.08733 Over...",Theoretical,,Theoretical validation required
LE275,"Citation: ""Shining light on the dark sector: search for axion-like particles",Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,753,"----------------------------------------------------------------------------- 8.2 FASER EXPERIMENT AT CERN ----------------------------------------------------------------------------- Citation: ""Shin...",Theoretical,,Theoretical validation required
LE276,DOI: 10.1007/JHEP01(2025)199,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,756,"Citation: ""Shining light on the dark sector: search for axion-like particles and other new physics in photonic final states with FASER"" Journal of High Energy Physics (2025) DOI: 10.1007/JHEP01(2025)1...",Theoretical,,Theoretical validation required
LE277,URL: https://link.springer.com/article/10.1007/JHEP01(2025)199,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,757,"and other new physics in photonic final states with FASER"" Journal of High Energy Physics (2025) DOI: 10.1007/JHEP01(2025)199 URL: https://link.springer.com/article/10.1007/JHEP01(2025)199 Experiment:...",Theoretical,,Theoretical validation required
LE278,"Data: 13.6 TeV collisions, 2022-2023",Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,760,"URL: https://link.springer.com/article/10.1007/JHEP01(2025)199 Experiment: FASER at CERN LHC Data: 13.6 TeV collisions, 2022-2023 Search: Light, long-lived particles decaying to photon pairs Key Resul...",Theoretical,,Theoretical validation required
LE279,"Search: Light, long-lived particles decaying to photon pairs",Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,761,"Experiment: FASER at CERN LHC Data: 13.6 TeV collisions, 2022-2023 Search: Light, long-lived particles decaying to photon pairs Key Results: - WORLD-LEADING constraints on ALPs",Theoretical,,Theoretical validation required
LE280,Method: Light-shining-through-wall,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,780,- Publication expected early 2025 - Full optics completion planned 2025 Method: Light-shining-through-wall Target: Axions and ALPs ---------------------------------------------------------------------...,Theoretical,,Theoretical validation required
LE281,"Citation: ""Constraints on axionlike particles from 16.5 years of Fermi-LAT",Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,786,"----------------------------------------------------------------------------- 8.4 FERMI-LAT CONSTRAINTS ----------------------------------------------------------------------------- Citation: ""Constra...",Theoretical,,Theoretical validation required
LE282,URL: https://journals.aps.org/prd/abstract/10.1103/r7vp-3gv2,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,790,"data and prospects for VLAST"" Physical Review D (2025) arXiv: 2501.14604 URL: https://journals.aps.org/prd/abstract/10.1103/r7vp-3gv2 Data: 16.5 years Fermi Large Area Telescope on NGC 1275",Theoretical,,Theoretical validation required
LE283,"Method: Gamma-ray observations, photon-ALP oscillations",Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,799,"- Photon-ALP coupling constraints - Mass range: 4x10^-10 to 5x10^-9 eV Method: Gamma-ray observations, photon-ALP oscillations -------------------------------------------------------------------------...",Theoretical,,Theoretical validation required
LE284,"Citation: ""Search for axionlike dark matter using liquid-state nuclear",Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,804,----------------------------------------------------------------------------- 8.5 NMR SEARCHES FOR ALP DARK MATTER ----------------------------------------------------------------------------- Citatio...,Theoretical,,Theoretical validation required
LE285,URL: https://journals.aps.org/prd/abstract/10.1103/39nc-vr9m,Literature,EM,Scalar_Field_Experimental_Searches_2015-2025.md,808,"magnetic resonance"" Physical Review D (2025) arXiv: 2501.08972 URL: https://journals.aps.org/prd/abstract/10.1103/39nc-vr9m Experiment: CASPEr-Gradient Low-Field apparatus Method: Proton nuclear magne...",Theoretical,,Theoretical validation required
LE286,Experiment: CASPEr-Gradient Low-Field apparatus,Literature,EM,Scalar_Field_Experimental_Searches_2015-2025.md,810,arXiv: 2501.08972 URL: https://journals.aps.org/prd/abstract/10.1103/39nc-vr9m Experiment: CASPEr-Gradient Low-Field apparatus Method: Proton nuclear magnetic resonance spectroscopy Target: Spin-coupl...,Theoretical,,Theoretical validation required
LE287,Target: Spin-coupled ALP dark matter,Literature,EM,Scalar_Field_Experimental_Searches_2015-2025.md,812,Experiment: CASPEr-Gradient Low-Field apparatus Method: Proton nuclear magnetic resonance spectroscopy Target: Spin-coupled ALP dark matter Year: 2025 Key Innovation:,Theoretical,,Theoretical validation required
LE288,DOI: 10.1103/PhysRevLett.120.141101,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,829,"Weak Equivalence Principle by a Light Scalar Dilaton"" Physical Review Letters 120, 141101 (2018) arXiv: 1712.00483 DOI: 10.1103/PhysRevLett.120.141101 URL: https://journals.aps.org/prl/abstract/10.110...",Theoretical,,Scalar field interferometry
LE289,URL: https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.120.141101,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,830,"Physical Review Letters 120, 141101 (2018) arXiv: 1712.00483 DOI: 10.1103/PhysRevLett.120.141101 URL: https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.120.141101 PubMed: 29694146 Method: Eotv...",Theoretical,,Theoretical validation required
LE290,DOI: 10.1103/PhysRevD.107.104002,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,850,"cosmological evolution"" Physical Review D 107, 104002 (2023) arXiv: 2301.13500 DOI: 10.1103/PhysRevD.107.104002 URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.107.104002 String Theory Pre...",Theoretical,,Theoretical validation required
LE291,URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.107.104002,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,851,"Physical Review D 107, 104002 (2023) arXiv: 2301.13500 DOI: 10.1103/PhysRevD.107.104002 URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.107.104002 String Theory Prediction: - Massless scal...",Theoretical,,Theoretical validation required
LE292,URL: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9585002/,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,873,"system"" PMC Article (2022) PMC: 9585002 URL: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9585002/ Experiments: - qBOUNCE experiments",Theoretical,,Theoretical validation required
LE293,DOI: 10.1103/PhysRevLett.134.191003,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,890,"Citation: ""Dilatonic Couplings and the Relic Abundance of Ultralight Dark Matter"" Physical Review Letters 134, 191003 (2025) DOI: 10.1103/PhysRevLett.134.191003 URL: https://journals.aps.org/prl/abstr...",Theoretical,,Theoretical validation required
LE294,URL: https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.134.191003,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,891,"Matter"" Physical Review Letters 134, 191003 (2025) DOI: 10.1103/PhysRevLett.134.191003 URL: https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.134.191003 Connection: Dilaton coupling to ultrali...",Theoretical,,Theoretical validation required
LE295,Project: Matter-wave Atomic Gradiometer Interferometric Sensor,Literature,QM,Scalar_Field_Experimental_Searches_2015-2025.md,901,10.1 MAGIS-100 AT FERMILAB ----------------------------------------------------------------------------- Project: Matter-wave Atomic Gradiometer Interferometric Sensor Location: Fermilab Baseline: 100...,Theoretical,,Theoretical validation required
LE296,URL: https://magis.fnal.gov/,Literature,QM,Scalar_Field_Experimental_Searches_2015-2025.md,905,"Location: Fermilab Baseline: 100 meters Status: Under construction URL: https://magis.fnal.gov/ Citations: ""Matter-wave Atomic Gradiometer Interferometric Sensor (MAGIS-100)""",Theoretical,,Theoretical validation required
LE297,URL: https://arxiv.org/abs/2104.02835,Literature,QM,Scalar_Field_Experimental_Searches_2015-2025.md,911,"""Matter-wave Atomic Gradiometer Interferometric Sensor (MAGIS-100)"" arXiv: 2104.02835 (2021) arXiv: 1812.00482 (2018) URL: https://arxiv.org/abs/2104.02835 Goals: - Search for ultralight dark matter",Theoretical,,Theoretical validation required
LE298,DOI: 10.1007/JHEP05(2020)011,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,932,"----------------------------------------------------------------------------- Citation: ""AION: an atom interferometer observatory and network"" Research Gate (2020) DOI: 10.1007/JHEP05(2020)011 URL: ht...",Theoretical,,Theoretical validation required
LE299,URL: https://www.researchgate.net/publication/341195804_AION_an_atom_interferometer_observatory_and_network,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,933,"Citation: ""AION: an atom interferometer observatory and network"" Research Gate (2020) DOI: 10.1007/JHEP05(2020)011 URL: https://www.researchgate.net/publication/341195804_AION_an_atom_interferometer_o...",Theoretical,,Theoretical validation required
LE300,"Citation: ""Massive graviton dark matter searches with long-baseline atom",Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,948,----------------------------------------------------------------------------- 10.3 MASSIVE GRAVITON DARK MATTER SEARCHES ----------------------------------------------------------------------------- C...,Theoretical,,Theoretical validation required
LE301,DOI: 10.1103/zxtk-bwnf (placeholder),Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,952,"interferometers"" Physical Review D (2024) arXiv: 2412.14282 DOI: 10.1103/zxtk-bwnf (placeholder) URL: https://arxiv.org/html/2412.14282v1 URL: https://journals.aps.org/prd/abstract/10.1103/zxtk-bwnf",Theoretical,,Theoretical validation required
LE302,URL: https://arxiv.org/html/2412.14282v1,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,953,Physical Review D (2024) arXiv: 2412.14282 DOI: 10.1103/zxtk-bwnf (placeholder) URL: https://arxiv.org/html/2412.14282v1 URL: https://journals.aps.org/prd/abstract/10.1103/zxtk-bwnf Method: Long-basel...,Theoretical,,Theoretical validation required
LE303,URL: https://journals.aps.org/prd/abstract/10.1103/zxtk-bwnf,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,954,arXiv: 2412.14282 DOI: 10.1103/zxtk-bwnf (placeholder) URL: https://arxiv.org/html/2412.14282v1 URL: https://journals.aps.org/prd/abstract/10.1103/zxtk-bwnf Method: Long-baseline atom interferometers ...,Theoretical,,Theoretical validation required
LE304,Method: Long-baseline atom interferometers,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,956,URL: https://arxiv.org/html/2412.14282v1 URL: https://journals.aps.org/prd/abstract/10.1103/zxtk-bwnf Method: Long-baseline atom interferometers Target: Massive graviton dark matter (spin-2 ULDM) Prev...,Theoretical,,Theoretical validation required
LE305,Target: Massive graviton dark matter (spin-2 ULDM),Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,957,URL: https://journals.aps.org/prd/abstract/10.1103/zxtk-bwnf Method: Long-baseline atom interferometers Target: Massive graviton dark matter (spin-2 ULDM) Previous Work: Scalar and vector ULDM well-es...,Theoretical,,Scalar field interferometry
LE306,Previous Work: Scalar and vector ULDM well-established,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,958,Method: Long-baseline atom interferometers Target: Massive graviton dark matter (spin-2 ULDM) Previous Work: Scalar and vector ULDM well-established Innovation: Spin-2 ULDM detection capability ------...,Theoretical,,Scalar field interferometry
LE307,Innovation: Spin-2 ULDM detection capability,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,959,Method: Long-baseline atom interferometers Target: Massive graviton dark matter (spin-2 ULDM) Previous Work: Scalar and vector ULDM well-established Innovation: Spin-2 ULDM detection capability ------...,Theoretical,,Scalar field interferometry
LE308,"Citation: ""Ultralight dark matter searches at the sub-Hz frontier with atom",Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,964,----------------------------------------------------------------------------- 10.4 SINGLE-PHOTON ATOM GRADIOMETRY FOR ULDM -----------------------------------------------------------------------------...,Theoretical,,Theoretical validation required
LE309,DOI: 10.1103/PhysRevD.107.055002,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,967,"Citation: ""Ultralight dark matter searches at the sub-Hz frontier with atom multigradiometry"" Physical Review D 107, 055002 (2023) DOI: 10.1103/PhysRevD.107.055002 URL: https://journals.aps.org/prd/ab...",Theoretical,,Theoretical validation required
LE310,URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.107.055002,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,968,"multigradiometry"" Physical Review D 107, 055002 (2023) DOI: 10.1103/PhysRevD.107.055002 URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.107.055002 Technique: Single-photon atom gradiometry...",Theoretical,,Theoretical validation required
LE311,Technique: Single-photon atom gradiometry,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,970,DOI: 10.1103/PhysRevD.107.055002 URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.107.055002 Technique: Single-photon atom gradiometry Target: Ultralight scalar dark matter Signal: Atomic t...,Theoretical,,Scalar field interferometry
LE312,Frequency Range: Sub-Hz frontier,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,974,Target: Ultralight scalar dark matter Signal: Atomic transition energy oscillations Frequency Range: Sub-Hz frontier ----------------------------------------------------------------------------- 10.5 ...,Theoretical,,Scalar field interferometry
LE313,DOI: 10.1103/PhysRevD.108.123004,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,982,"Citation: ""Mitigating anthropogenic and synanthropic noise in atom interferometer searches for ultralight dark matter"" Physical Review D 108, 123004 (2023) DOI: 10.1103/PhysRevD.108.123004 URL: https:...",Theoretical,,Theoretical validation required
LE314,URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.108.123004,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,983,"interferometer searches for ultralight dark matter"" Physical Review D 108, 123004 (2023) DOI: 10.1103/PhysRevD.108.123004 URL: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.108.123004 Purpose...",Theoretical,,Theoretical validation required
LE315,URL: https://arxiv.org/html/2411.02915,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,997,"Citation: ""Constraining ultralight scalar dark matter couplings with the European Pulsar Timing Array second data release"" (2024) arXiv: 2411.02915 URL: https://arxiv.org/html/2411.02915 Method: Pulsa...",Theoretical,,Scalar field interferometry
LE316,Target: Ultralight dark matter (ULDM) - wavelike oscillations in pulse,Literature,QM,Scalar_Field_Experimental_Searches_2015-2025.md,1000,URL: https://arxiv.org/html/2411.02915 Method: Pulsar timing residuals from EPTA data release 2 Target: Ultralight dark matter (ULDM) - wavelike oscillations in pulse arrival times Coupling Types:,Theoretical,,Theoretical validation required
LE317,DOI: 10.1103/PhysRevLett.124.251101,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,1023,"NANOGrav 11-Year Dataset"" Physical Review Letters 124, 251101 (2020) arXiv: 1910.12239 DOI: 10.1103/PhysRevLett.124.251101 URL: https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.124.251101 Pub...",Theoretical,,Theoretical validation required
LE318,URL: https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.124.251101,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,1024,"Physical Review Letters 124, 251101 (2020) arXiv: 1910.12239 DOI: 10.1103/PhysRevLett.124.251101 URL: https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.124.251101 PubMed: 32639789 Method: Baye...",Theoretical,,Theoretical validation required
LE319,Model: Warm dark matter - ultralight massive scalar field,Literature,EM,Scalar_Field_Experimental_Searches_2015-2025.md,1029,Method: Bayesian analysis of NANOGrav pulsar timing residuals Signal: Oscillating gravitational potential in Galactic halo Model: Warm dark matter - ultralight massive scalar field Mass: m ~ 10^-23 eV...,Theoretical,,Scalar field interferometry
LE320,Mass: m ~ 10^-23 eV,Literature,EM,Scalar_Field_Experimental_Searches_2015-2025.md,1030,Method: Bayesian analysis of NANOGrav pulsar timing residuals Signal: Oscillating gravitational potential in Galactic halo Model: Warm dark matter - ultralight massive scalar field Mass: m ~ 10^-23 eV...,Theoretical,,Scalar field interferometry
LE321,URL: https://arxiv.org/abs/1408.4670,Literature,EM,Scalar_Field_Experimental_Searches_2015-2025.md,1036,"Citation: ""Constraints on ultralight scalar dark matter from pulsar timing"" (2014) arXiv: 1408.4670 URL: https://arxiv.org/abs/1408.4670 Early foundational work on PTA scalar field constraints",Theoretical,,Scalar field interferometry
LE322,URL: https://arxiv.org/abs/2302.07901,Literature,General,Scalar_Field_Experimental_Searches_2015-2025.md,1047,"International Pulsar Timing Array Data Release 2 and NANOGrav 12.5 years datasets"" (2023) arXiv: 2302.07901 URL: https://arxiv.org/abs/2302.07901 Key Finding: - Recent stochastic signal (NANOGrav, PPT...",Theoretical,,Theoretical validation required
LE323,"Citation: ""Implications of pulsar timing arrays for Gauss-Bonnet Inflation""",Literature,EM,Scalar_Field_Experimental_Searches_2015-2025.md,1057,"Connection: Scalar field dynamics in early Universe ----------------------------------------------------------------------------- Citation: ""Implications of pulsar timing arrays for Gauss-Bonnet Infla...",Theoretical,,Scalar field interferometry
LE324,URL: https://arxiv.org/html/2505.10235,Literature,EM,Scalar_Field_Experimental_Searches_2015-2025.md,1060,"Citation: ""Implications of pulsar timing arrays for Gauss-Bonnet Inflation"" (2025) arXiv: 2505.10235 URL: https://arxiv.org/html/2505.10235 Connection: Scalar field inflation models and PTA observatio...",Theoretical,,Scalar field interferometry
LE325,"Citation: ""First Search for Ultralight Dark Matter Using a Magnetically",Literature,EM,Scalar_Field_Experimental_Searches_2015-2025.md,1072,"Additional Reference: ----------------------------------------------------------------------------- Citation: ""First Search for Ultralight Dark Matter Using a Magnetically Levitated Particle"" Physical...",Theoretical,,Theoretical validation required
